Filename,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_122.xvg,0.0000,3.3097710e+19,-2.4082891e+16,0.0000000,-8.3394437e+10,-8.3394437e+10,-8.3394437e+10,-8.3394437e+10,-8.3394437e+10,-8.3394437e+10,-8.3394437e+10,-8.3394437e+10,-8.3394437e+10,-8.3394437e+10
dhdl_modified_123.xvg,0.0000,2.6814300e+19,-2.0816609e+16,0.0000000,-7.5672469e+10,-7.5672469e+10,-7.5672469e+10,-7.5672470e+10,-7.5672470e+10,-7.5672470e+10,-7.5672470e+10,-7.5672470e+10,-7.5672470e+10,-7.5672470e+10
dhdl_modified_124.xvg,0.0000,2.1760615e+19,-1.8014452e+16,0.0000000,-6.8719263e+10,-6.8719264e+10,-6.8719264e+10,-6.8719264e+10,-6.8719264e+10,-6.8719264e+10,-6.8719264e+10,-6.8719264e+10,-6.8719264e+10,-6.8719264e+10
dhdl_modified_125.xvg,0.0000,1.7688775e+19,-1.5607445e+16,0.0000000,-6.2452846e+10,-6.2452847e+10,-6.2452847e+10,-6.2452847e+10,-6.2452847e+10,-6.2452847e+10,-6.2452847e+10,-6.2452847e+10,-6.2452847e+10,-6.2452847e+10
dhdl_modified_126.xvg,0.0000,1.4402372e+19,-1.3537360e+16,0.0000000,-5.6800682e+10,-5.6800682e+10,-5.6800682e+10,-5.6800682e+10,-5.6800682e+10,-5.6800682e+10,-5.6800682e+10,-5.6800682e+10,-5.6800682e+10,-5.6800682e+10
dhdl_modified_127.xvg,0.0000,1.1745511e+19,-1.1754981e+16,0.0000000,-5.1698593e+10,-5.1698594e+10,-5.1698594e+10,-5.1698594e+10,-5.1698594e+10,-5.1698594e+10,-5.1698594e+10,-5.1698594e+10,-5.1698594e+10,-5.1698594e+10
dhdl_modified_128.xvg,0.0000,9.5939459e+18,-1.0218466e+16,0.0000000,-4.7089180e+10,-4.7089181e+10,-4.7089181e+10,-4.7089181e+10,-4.7089181e+10,-4.7089181e+10,-4.7089181e+10,-4.7089181e+10,-4.7089181e+10,-4.7089181e+10
dhdl_modified_129.xvg,0.0000,7.8487983e+18,-8.8924356e+15,0.0000000,-4.2921775e+10,-4.2921775e+10,-4.2921775e+10,-4.2921775e+10,-4.2921775e+10,-4.2921775e+10,-4.2921775e+10,-4.2921775e+10,-4.2921775e+10,-4.2921775e+10
dhdl_modified_130.xvg,0.0000,6.4309638e+18,-7.7467106e+15,0.0000000,-3.9150919e+10,-3.9150920e+10,-3.9150920e+10,-3.9150920e+10,-3.9150920e+10,-3.9150920e+10,-3.9150920e+10,-3.9150920e+10,-3.9150920e+10,-3.9150920e+10
dhdl_modified_131.xvg,0.0000,5.2772501e+18,-6.7556985e+15,0.0000000,-3.5736371e+10,-3.5736371e+10,-3.5736371e+10,-3.5736371e+10,-3.5736371e+10,-3.5736371e+10,-3.5736371e+10,-3.5736371e+10,-3.5736371e+10,-3.5736371e+10
dhdl_modified_132.xvg,0.0000,4.3369917e+18,-5.8975608e+15,0.0000000,-3.2642125e+10,-3.2642126e+10,-3.2642126e+10,-3.2642126e+10,-3.2642126e+10,-3.2642126e+10,-3.2642126e+10,-3.2642126e+10,-3.2642126e+10,-3.2642126e+10
dhdl_modified_133.xvg,0.0000,3.5694774e+18,-5.1536451e+15,0.0000000,-2.9835933e+10,-2.9835934e+10,-2.9835934e+10,-2.9835934e+10,-2.9835934e+10,-2.9835934e+10,-2.9835934e+10,-2.9835934e+10,-2.9835934e+10,-2.9835934e+10
dhdl_modified_134.xvg,0.0000,2.9420669e+18,-4.5081050e+15,0.0000000,-2.7289307e+10,-2.7289307e+10,-2.7289307e+10,-2.7289307e+10,-2.7289307e+10,-2.7289307e+10,-2.7289307e+10,-2.7289307e+10,-2.7289307e+10,-2.7289307e+10
dhdl_modified_135.xvg,0.0000,2.4283866e+18,-3.9473058e+15,0.0000000,-2.4976421e+10,-2.4976421e+10,-2.4976421e+10,-2.4976421e+10,-2.4976421e+10,-2.4976421e+10,-2.4976421e+10,-2.4976421e+10,-2.4976421e+10,-2.4976421e+10
dhdl_modified_136.xvg,0.0000,2.0072232e+18,-3.4596466e+15,0.0000000,-2.2874452e+10,-2.2874452e+10,-2.2874452e+10,-2.2874452e+10,-2.2874452e+10,-2.2874452e+10,-2.2874452e+10,-2.2874452e+10,-2.2874452e+10,-2.2874452e+10
dhdl_modified_137.xvg,0.0000,1.6613940e+18,-3.0351310e+15,0.0000000,-2.0962719e+10,-2.0962720e+10,-2.0962720e+10,-2.0962720e+10,-2.0962720e+10,-2.0962720e+10,-2.0962720e+10,-2.0962720e+10,-2.0962720e+10,-2.0962720e+10
dhdl_modified_138.xvg,0.0000,1.3770330e+18,-2.6652323e+15,0.0000000,-1.9222913e+10,-1.9222913e+10,-1.9222913e+10,-1.9222913e+10,-1.9222913e+10,-1.9222913e+10,-1.9222913e+10,-1.9222913e+10,-1.9222913e+10,-1.9222913e+10
dhdl_modified_139.xvg,0.0000,1.1428823e+18,-2.3425984e+15,0.0000000,-1.7638467e+10,-1.7638468e+10,-1.7638468e+10,-1.7638468e+10,-1.7638468e+10,-1.7638468e+10,-1.7638468e+10,-1.7638468e+10,-1.7638468e+10,-1.7638468e+10
dhdl_modified_140.xvg,0.0000,9.4979958e+17,-2.0609030e+15,0.0000000,-1.6194485e+10,-1.6194485e+10,-1.6194485e+10,-1.6194485e+10,-1.6194485e+10,-1.6194485e+10,-1.6194485e+10,-1.6194485e+10,-1.6194485e+10,-1.6194485e+10
dhdl_modified_141.xvg,0.0000,7.9037390e+17,-1.8147297e+15,0.0000000,-1.4877725e+10,-1.4877726e+10,-1.4877726e+10,-1.4877726e+10,-1.4877726e+10,-1.4877726e+10,-1.4877726e+10,-1.4877726e+10,-1.4877726e+10,-1.4877726e+10
dhdl_modified_142.xvg,0.0000,6.5855400e+17,-1.5993846e+15,0.0000000,-1.3676143e+10,-1.3676144e+10,-1.3676144e+10,-1.3676144e+10,-1.3676144e+10,-1.3676144e+10,-1.3676144e+10,-1.3676144e+10,-1.3676144e+10,-1.3676144e+10
dhdl_modified_143.xvg,0.0000,5.4941998e+17,-1.4108392e+15,0.0000000,-1.2579010e+10,-1.2579011e+10,-1.2579011e+10,-1.2579011e+10,-1.2579011e+10,-1.2579011e+10,-1.2579011e+10,-1.2579011e+10,-1.2579011e+10,-1.2579011e+10
dhdl_modified_144.xvg,0.0000,4.5894368e+17,-1.2455962e+15,0.0000000,-1.1576558e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10
dhdl_modified_145.xvg,0.0000,3.8384343e+17,-1.1006539e+15,0.0000000,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10
dhdl_modified_146.xvg,0.0000,3.2142412e+17,-9.7339904e+14,0.0000000,-9.8217325e+09,-9.8217328e+09,-9.8217328e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09
dhdl_modified_147.xvg,0.0000,2.6947776e+17,-8.6157111e+14,0.0000000,-9.0542957e+09,-9.0542960e+09,-9.0542960e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09
dhdl_modified_148.xvg,0.0000,2.2619646e+17,-7.6322072e+14,0.0000000,-8.3514221e+09,-8.3514224e+09,-8.3514224e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09
dhdl_modified_149.xvg,0.0000,1.9008804e+17,-6.7664331e+14,0.0000000,-7.7072580e+09,-7.7072583e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09
dhdl_modified_150.xvg,0.0000,1.5992888e+17,-6.0036811e+14,0.0000000,-7.1165831e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09
dhdl_modified_151.xvg,0.0000,1.3470803e+17,-5.3311114e+14,0.0000000,-6.5746306e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09
dhdl_modified_152.xvg,0.0000,1.1359252e+17,-4.7375852e+14,0.0000000,-6.0771120e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09
dhdl_modified_153.xvg,0.0000,9.5893022e+16,-4.2133663e+14,0.0000000,-5.6201136e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09
dhdl_modified_154.xvg,0.0000,8.1040492e+16,-3.7500084e+14,0.0000000,-5.2001210e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09
dhdl_modified_155.xvg,0.0000,6.8562247e+16,-3.3400981e+14,0.0000000,-4.8139076e+09,-4.8139079e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09
dhdl_modified_156.xvg,0.0000,5.8067700e+16,-2.9772079e+14,0.0000000,-4.4585889e+09,-4.4585891e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09
dhdl_modified_157.xvg,0.0000,4.9231419e+16,-2.6556833e+14,0.0000000,-4.1315069e+09,-4.1315071e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09
dhdl_modified_158.xvg,0.0000,4.1782997e+16,-2.3705810e+14,0.0000000,-3.8302504e+09,-3.8302507e+09,-3.8302507e+09,-3.8302507e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09
dhdl_modified_159.xvg,0.0000,3.5498169e+16,-2.1176011e+14,0.0000000,-3.5526545e+09,-3.5526548e+09,-3.5526548e+09,-3.5526548e+09,-3.5526549e+09,-3.5526548e+09,-3.5526548e+09,-3.5526548e+09,-3.5526548e+09,-3.5526548e+09
dhdl_modified_160.xvg,0.0000,3.0189198e+16,-1.8929429e+14,0.0000000,-3.2967162e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09
dhdl_modified_161.xvg,0.0000,2.5700086e+16,-1.6932996e+14,0.0000000,-3.0606384e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09
dhdl_modified_162.xvg,0.0000,2.1900092e+16,-1.5157466e+14,0.0000000,-2.8427599e+09,-2.8427601e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09
dhdl_modified_163.xvg,0.0000,1.8680303e+16,-1.3577343e+14,0.0000000,-2.6415887e+09,-2.6415889e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09
dhdl_modified_164.xvg,0.0000,1.5949302e+16,-1.2170088e+14,0.0000000,-2.4557493e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09
dhdl_modified_165.xvg,0.0000,1.3630532e+16,-1.0915877e+14,0.0000000,-2.2839869e+09,-2.2839871e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09
dhdl_modified_166.xvg,0.0000,1.1659915e+16,-9.7973472e+13,0.0000000,-2.1251670e+09,-2.1251673e+09,-2.1251673e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09
dhdl_modified_167.xvg,0.0000,9.9834507e+15,-8.7990794e+13,0.0000000,-1.9782375e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09
dhdl_modified_168.xvg,0.0000,8.5559448e+15,-7.9075935e+13,0.0000000,-1.8422531e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09
dhdl_modified_169.xvg,0.0000,7.3392095e+15,-7.1108913e+13,0.0000000,-1.7163345e+09,-1.7163348e+09,-1.7163348e+09,-1.7163348e+09,-1.7163349e+09,-1.7163348e+09,-1.7163348e+09,-1.7163348e+09,-1.7163348e+09,-1.7163348e+09
dhdl_modified_170.xvg,0.0000,6.3011932e+15,-6.3984581e+13,0.0000000,-1.5996894e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09
dhdl_modified_171.xvg,0.0000,5.4147753e+15,-5.7609311e+13,0.0000000,-1.4915803e+09,-1.4915806e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09
dhdl_modified_172.xvg,0.0000,4.6571667e+15,-5.1900985e+13,0.0000000,-1.3913450e+09,-1.3913452e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09
dhdl_modified_173.xvg,0.0000,4.0090409e+15,-4.6786413e+13,0.0000000,-1.2983656e+09,-1.2983659e+09,-1.2983659e+09,-1.2983659e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09
dhdl_modified_174.xvg,0.0000,3.4540624e+15,-4.2200814e+13,0.0000000,-1.2120778e+09,-1.2120780e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09
dhdl_modified_175.xvg,0.0000,2.9784514e+15,-3.8087153e+13,0.0000000,-1.1319702e+09,-1.1319705e+09,-1.1319705e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09
dhdl_modified_176.xvg,0.0000,2.5704754e+15,-3.4394354e+13,0.0000000,-1.0575645e+09,-1.0575647e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09
dhdl_modified_177.xvg,0.0000,2.2202352e+15,-3.1077559e+13,0.0000000,-9.8843033e+08,-9.8843060e+08,-9.8843064e+08,-9.8843065e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08
dhdl_modified_178.xvg,0.0000,1.9192810e+15,-2.8096476e+13,0.0000000,-9.2416326e+08,-9.2416352e+08,-9.2416357e+08,-9.2416358e+08,-9.2416359e+08,-9.2416358e+08,-9.2416358e+08,-9.2416358e+08,-9.2416358e+08,-9.2416358e+08
dhdl_modified_179.xvg,0.0000,1.6604776e+15,-2.5415716e+13,0.0000000,-8.6440057e+08,-8.6440084e+08,-8.6440088e+08,-8.6440089e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08
dhdl_modified_180.xvg,0.0000,1.4377229e+15,-2.3003490e+13,0.0000000,-8.0880159e+08,-8.0880186e+08,-8.0880190e+08,-8.0880192e+08,-8.0880192e+08,-8.0880192e+08,-8.0880192e+08,-8.0880192e+08,-8.0880192e+08,-8.0880192e+08
dhdl_modified_181.xvg,0.0000,1.2458345e+15,-2.0831592e+13,0.0000000,-7.5705439e+08,-7.5705466e+08,-7.5705470e+08,-7.5705472e+08,-7.5705472e+08,-7.5705472e+08,-7.5705472e+08,-7.5705472e+08,-7.5705472e+08,-7.5705472e+08
dhdl_modified_182.xvg,0.0000,1.0804096e+15,-1.8875075e+13,0.0000000,-7.0887641e+08,-7.0887668e+08,-7.0887672e+08,-7.0887673e+08,-7.0887674e+08,-7.0887674e+08,-7.0887674e+08,-7.0887674e+08,-7.0887674e+08,-7.0887674e+08
dhdl_modified_183.xvg,0.0000,9.3767377e+14,-1.7111461e+13,0.0000000,-6.6400102e+08,-6.6400128e+08,-6.6400133e+08,-6.6400134e+08,-6.6400135e+08,-6.6400134e+08,-6.6400134e+08,-6.6400134e+08,-6.6400134e+08,-6.6400134e+08
dhdl_modified_184.xvg,0.0000,8.1442324e+14,-1.5520917e+13,0.0000000,-6.2218777e+08,-6.2218804e+08,-6.2218808e+08,-6.2218809e+08,-6.2218810e+08,-6.2218810e+08,-6.2218810e+08,-6.2218810e+08,-6.2218810e+08,-6.2218810e+08
dhdl_modified_185.xvg,0.0000,7.0790852e+14,-1.4085593e+13,0.0000000,-5.8321126e+08,-5.8321152e+08,-5.8321157e+08,-5.8321158e+08,-5.8321159e+08,-5.8321158e+08,-5.8321158e+08,-5.8321158e+08,-5.8321158e+08,-5.8321158e+08
dhdl_modified_186.xvg,0.0000,6.1578933e+14,-1.2789695e+13,0.0000000,-5.4686707e+08,-5.4686733e+08,-5.4686738e+08,-5.4686739e+08,-5.4686739e+08,-5.4686739e+08,-5.4686739e+08,-5.4686739e+08,-5.4686739e+08,-5.4686739e+08
dhdl_modified_187.xvg,0.0000,5.3605601e+14,-1.1618997e+13,0.0000000,-5.1296364e+08,-5.1296391e+08,-5.1296395e+08,-5.1296397e+08,-5.1296397e+08,-5.1296397e+08,-5.1296397e+08,-5.1296397e+08,-5.1296397e+08,-5.1296397e+08
dhdl_modified_188.xvg,0.0000,4.6698770e+14,-1.0560802e+13,0.0000000,-4.8132444e+08,-4.8132471e+08,-4.8132475e+08,-4.8132477e+08,-4.8132477e+08,-4.8132477e+08,-4.8132477e+08,-4.8132477e+08,-4.8132477e+08,-4.8132477e+08
dhdl_modified_189.xvg,0.0000,4.0711646e+14,-9.6038478e+12,0.0000000,-4.5178934e+08,-4.5178961e+08,-4.5178965e+08,-4.5178966e+08,-4.5178967e+08,-4.5178966e+08,-4.5178966e+08,-4.5178966e+08,-4.5178966e+08,-4.5178966e+08
dhdl_modified_190.xvg,0.0000,3.5517618e+14,-8.7379490e+12,0.0000000,-4.2420703e+08,-4.2420730e+08,-4.2420734e+08,-4.2420736e+08,-4.2420736e+08,-4.2420736e+08,-4.2420736e+08,-4.2420736e+08,-4.2420736e+08,-4.2420736e+08
dhdl_modified_191.xvg,0.0000,3.1008379e+14,-7.9540550e+12,0.0000000,-3.9844009e+08,-3.9844036e+08,-3.9844040e+08,-3.9844041e+08,-3.9844042e+08,-3.9844042e+08,-3.9844042e+08,-3.9844042e+08,-3.9844042e+08,-3.9844042e+08
dhdl_modified_192.xvg,0.0000,2.7090652e+14,-7.2440076e+12,0.0000000,-3.7435958e+08,-3.7435985e+08,-3.7435989e+08,-3.7435990e+08,-3.7435991e+08,-3.7435990e+08,-3.7435990e+08,-3.7435990e+08,-3.7435990e+08,-3.7435990e+08
dhdl_modified_193.xvg,0.0000,2.3684543e+14,-6.6005542e+12,0.0000000,-3.5184844e+08,-3.5184871e+08,-3.5184875e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08
dhdl_modified_194.xvg,0.0000,2.0720976e+14,-6.0171307e+12,0.0000000,-3.3079635e+08,-3.3079661e+08,-3.3079666e+08,-3.3079667e+08,-3.3079667e+08,-3.3079667e+08,-3.3079667e+08,-3.3079667e+08,-3.3079667e+08,-3.3079667e+08
dhdl_modified_195.xvg,0.0000,1.8140528e+14,-5.4878530e+12,0.0000000,-3.1110121e+08,-3.1110148e+08,-3.1110152e+08,-3.1110153e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08
dhdl_modified_196.xvg,0.0000,1.5892290e+14,-5.0074988e+12,0.0000000,-2.9267091e+08,-2.9267117e+08,-2.9267122e+08,-2.9267123e+08,-2.9267123e+08,-2.9267123e+08,-2.9267123e+08,-2.9267123e+08,-2.9267123e+08,-2.9267123e+08
dhdl_modified_197.xvg,0.0000,1.3931932e+14,-4.5712928e+12,0.0000000,-2.7541692e+08,-2.7541719e+08,-2.7541723e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08
dhdl_modified_198.xvg,0.0000,1.2221548e+14,-4.1750141e+12,0.0000000,-2.5925993e+08,-2.5926020e+08,-2.5926024e+08,-2.5926025e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08
dhdl_modified_199.xvg,0.0000,1.0728155e+14,-3.8148144e+12,0.0000000,-2.4412446e+08,-2.4412473e+08,-2.4412477e+08,-2.4412478e+08,-2.4412479e+08,-2.4412478e+08,-2.4412478e+08,-2.4412478e+08,-2.4412478e+08,-2.4412478e+08
dhdl_modified_200.xvg,0.0000,9.4233940e+13,-3.4872670e+12,0.0000000,-2.2994182e+08,-2.2994209e+08,-2.2994213e+08,-2.2994214e+08,-2.2994215e+08,-2.2994214e+08,-2.2994214e+08,-2.2994214e+08,-2.2994214e+08,-2.2994214e+08
dhdl_modified_201.xvg,0.0000,8.2826515e+13,-3.1892651e+12,0.0000000,-2.1664753e+08,-2.1664780e+08,-2.1664784e+08,-2.1664785e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08
dhdl_modified_202.xvg,0.0000,7.2845992e+13,-2.9180051e+12,0.0000000,-2.0418135e+08,-2.0418162e+08,-2.0418166e+08,-2.0418168e+08,-2.0418168e+08,-2.0418168e+08,-2.0418168e+08,-2.0418168e+08,-2.0418168e+08,-2.0418168e+08
dhdl_modified_203.xvg,0.0000,6.4108901e+13,-2.6709928e+12,0.0000000,-1.9248902e+08,-1.9248929e+08,-1.9248933e+08,-1.9248934e+08,-1.9248935e+08,-1.9248934e+08,-1.9248934e+08,-1.9248934e+08,-1.9248934e+08,-1.9248934e+08
dhdl_modified_204.xvg,0.0000,5.6454799e+13,-2.4459430e+12,0.0000000,-1.8151830e+08,-1.8151857e+08,-1.8151861e+08,-1.8151862e+08,-1.8151863e+08,-1.8151862e+08,-1.8151862e+08,-1.8151862e+08,-1.8151862e+08,-1.8151862e+08
dhdl_modified_205.xvg,0.0000,4.9745398e+13,-2.2408177e+12,0.0000000,-1.7122185e+08,-1.7122212e+08,-1.7122216e+08,-1.7122217e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08
dhdl_modified_206.xvg,0.0000,4.3860139e+13,-2.0537621e+12,0.0000000,-1.6155495e+08,-1.6155522e+08,-1.6155526e+08,-1.6155528e+08,-1.6155528e+08,-1.6155528e+08,-1.6155528e+08,-1.6155528e+08,-1.6155528e+08,-1.6155528e+08
dhdl_modified_207.xvg,0.0000,3.8694740e+13,-1.8831169e+12,0.0000000,-1.5247676e+08,-1.5247703e+08,-1.5247707e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08
dhdl_modified_208.xvg,0.0000,3.4158238e+13,-1.7273701e+12,0.0000000,-1.4394867e+08,-1.4394893e+08,-1.4394898e+08,-1.4394899e+08,-1.4394899e+08,-1.4394899e+08,-1.4394899e+08,-1.4394899e+08,-1.4394899e+08,-1.4394899e+08
dhdl_modified_209.xvg,0.0000,3.0171363e+13,-1.5851517e+12,0.0000000,-1.3593455e+08,-1.3593482e+08,-1.3593486e+08,-1.3593488e+08,-1.3593488e+08,-1.3593488e+08,-1.3593488e+08,-1.3593488e+08,-1.3593488e+08,-1.3593488e+08
dhdl_modified_210.xvg,0.0000,2.6665678e+13,-1.4552418e+12,0.0000000,-1.2840182e+08,-1.2840209e+08,-1.2840213e+08,-1.2840214e+08,-1.2840215e+08,-1.2840214e+08,-1.2840214e+08,-1.2840214e+08,-1.2840214e+08,-1.2840214e+08
dhdl_modified_211.xvg,0.0000,2.3581013e+13,-1.3365150e+12,0.0000000,-1.2131899e+08,-1.2131925e+08,-1.2131930e+08,-1.2131931e+08,-1.2131931e+08,-1.2131931e+08,-1.2131931e+08,-1.2131931e+08,-1.2131931e+08,-1.2131931e+08
dhdl_modified_212.xvg,0.0000,2.0865306e+13,-1.2279691e+12,0.0000000,-1.1465763e+08,-1.1465789e+08,-1.1465794e+08,-1.1465795e+08,-1.1465795e+08,-1.1465795e+08,-1.1465795e+08,-1.1465795e+08,-1.1465795e+08,-1.1465795e+08
dhdl_modified_213.xvg,0.0000,1.8472870e+13,-1.1286839e+12,0.0000000,-1.0839051e+08,-1.0839077e+08,-1.0839082e+08,-1.0839083e+08,-1.0839083e+08,-1.0839083e+08,-1.0839083e+08,-1.0839083e+08,-1.0839083e+08,-1.0839083e+08
dhdl_modified_214.xvg,0.0000,1.6364107e+13,-1.0378369e+12,0.0000000,-1.0249298e+08,-1.0249325e+08,-1.0249329e+08,-1.0249330e+08,-1.0249331e+08,-1.0249330e+08,-1.0249330e+08,-1.0249330e+08,-1.0249330e+08,-1.0249330e+08
dhdl_modified_215.xvg,0.0000,1.4504169e+13,-9.5467137e+11,0.0000000,-96941322.,-96941589.,-96941633.,-96941646.,-96941650.,-96941648.,-96941648.,-96941648.,-96941648.,-96941648.
dhdl_modified_216.xvg,0.0000,1.2862836e+13,-8.7851080e+11,0.0000000,-91714082.,-91714349.,-91714393.,-91714406.,-91714410.,-91714408.,-91714408.,-91714408.,-91714408.,-91714408.
dhdl_modified_217.xvg,0.0000,1.1413552e+13,-8.0873574e+11,0.0000000,-86790842.,-86791109.,-86791153.,-86791166.,-86791170.,-86791168.,-86791168.,-86791168.,-86791168.,-86791168.
dhdl_modified_218.xvg,0.0000,1.0133062e+13,-7.4478263e+11,0.0000000,-82152482.,-82152749.,-82152793.,-82152806.,-82152810.,-82152808.,-82152808.,-82152808.,-82152808.,-82152808.
